producto,pais,categoria,vendedor,precio,cantidad,total,año,mes,dia
P-061,USA,Bebidas,Oliver Lundberg,$144.68,109,$15770.12,2023,marzo,10
P-061,USA,Bebidas,Oswaldo Lancaster,$144.68,40,$5787.20,2023,abril,11
P-061,USA,Bebidas,Oswaldo Lancaster,$144.68,57,$8246.76,2023,mayo,8
P-061,USA,Bebidas,Skyla Broomfield,$144.68,133,$19242.44,2023,marzo,14
P-061,USA,Bebidas,Skyla Broomfield,$144.68,134,$19387.12,2023,marzo,24
P-061,USA,Bebidas,Skyla Pickering,$144.68,9,$1302.12,2023,febrero,8
P-061,USA,Bebidas,Skyla Pickering,$144.68,15,$2170.20,2023,marzo,31
P-061,USA,Bebidas,Trystan Clough,$144.68,113,$16348.84,2023,enero,8
P-062,China,Ropa,Adaline Cox,$51.64,116,$5990.24,2023,enero,11
P-062,China,Ropa,Dayton Dinsmor,$51.64,14,$722.96,2023,marzo,20
P-062,China,Ropa,Dayton Dinsmor,$51.64,106,$5473.84,2023,enero,22
P-062,China,Ropa,Dylan Ogilvie,$51.64,19,$981.16,2023,mayo,12
P-062,China,Ropa,Dylan Ogilvie,$51.64,98,$5060.72,2023,abril,1
P-062,China,Ropa,Dylan Ogilvie,$51.64,141,$7281.24,2023,junio,14
P-062,China,Ropa,Jarrod Ives,$51.64,41,$2117.24,2023,abril,11
P-062,China,Ropa,Jarrod Ives,$51.64,60,$3098.40,2023,abril,11
P-062,China,Ropa,Oliver Lundberg,$51.64,30,$1549.20,2023,febrero,22
P-062,China,Ropa,Oliver Lundberg,$51.64,135,$6971.40,2023,febrero,22
P-062,China,Ropa,Oswaldo Lancaster,$51.64,74,$3821.36,2023,enero,2
P-062,China,Ropa,Oswaldo Lancaster,$51.64,78,$4027.92,2023,junio,5
P-062,China,Ropa,Skyla Pickering,$51.64,117,$6041.88,2023,marzo,31
P-062,China,Ropa,Skyla Pickering,$51.64,129,$6661.56,2023,abril,7
P-062,China,Ropa,Tess Askew,$51.64,71,$3666.44,2023,abril,13
P-062,China,Ropa,Trystan Clough,$51.64,87,$4492.68,2023,febrero,5
P-062,China,Ropa,Trystan Clough,$51.64,132,$6816.48,2023,enero,22
P-062,China,Ropa,Trystan Clough,$51.64,139,$7177.96,2023,mayo,16
P-062,Japón,Ropa,Dayton Dinsmor,$51.64,19,$981.16,2023,junio,23
P-062,Japón,Ropa,Dayton Dinsmor,$51.64,96,$4957.44,2023,junio,30
P-062,Japón,Ropa,Jarrod Ives,$51.64,6,$309.84,2023,marzo,19
P-062,Japón,Ropa,Jarrod Ives,$51.64,71,$3666.44,2023,marzo,15
P-062,Japón,Ropa,Oliver Lundberg,$51.64,41,$2117.24,2023,abril,29
P-062,Japón,Ropa,Skyla Broomfield,$51.64,3,$154.92,2023,junio,28
P-062,Japón,Ropa,Skyla Broomfield,$51.64,70,$3614.80,2023,febrero,25
P-062,Japón,Ropa,Tess Askew,$51.64,64,$3304.96,2023,enero,12
P-062,Japón,Ropa,Trystan Clough,$51.64,43,$2220.52,2023,mayo,31
P-062,Perú,Ropa,Dayton Dinsmor,$51.64,42,$2168.88,2023,abril,19
P-062,Perú,Ropa,Dayton Dinsmor,$51.64,51,$2633.64,2023,mayo,31
P-062,Perú,Ropa,Dayton Dinsmor,$51.64,100,$5164.00,2023,abril,11
P-062,Perú,Ropa,Dylan Ogilvie,$51.64,7,$361.48,2023,mayo,19
P-062,Perú,Ropa,Dylan Ogilvie,$51.64,23,$1187.72,2023,mayo,2
P-062,Perú,Ropa,Jarrod Ives,$51.64,19,$981.16,2023,enero,7
P-062,Perú,Ropa,Jarrod Ives,$51.64,58,$2995.12,2023,abril,12
P-062,Perú,Ropa,Jarrod Ives,$51.64,79,$4079.56,2023,febrero,3
P-062,Perú,Ropa,Oliver Lundberg,$51.64,12,$619.68,2023,abril,13
P-062,Perú,Ropa,Oliver Lundberg,$51.64,38,$1962.32,2023,junio,19
P-062,Perú,Ropa,Skyla Broomfield,$51.64,13,$671.32,2023,junio,22
P-062,Perú,Ropa,Skyla Pickering,$51.64,32,$1652.48,2023,enero,31
P-062,Perú,Ropa,Skyla Pickering,$51.64,54,$2788.56,2023,abril,15
P-062,Perú,Ropa,Tess Askew,$51.64,40,$2065.60,2023,enero,17
P-062,Perú,Ropa,Trystan Clough,$51.64,16,$826.24,2023,junio,28
P-062,USA,Ropa,Adaline Cox,$51.64,31,$1600.84,2023,enero,10
P-062,USA,Ropa,Adaline Cox,$51.64,140,$7229.60,2023,junio,12
P-062,USA,Ropa,Dylan Ogilvie,$51.64,73,$3769.72,2023,febrero,14
P-062,USA,Ropa,Dylan Ogilvie,$51.64,100,$5164.00,2023,abril,6
P-062,USA,Ropa,Jarrod Ives,$51.64,47,$2427.08,2023,enero,31
P-062,USA,Ropa,Oswaldo Lancaster,$51.64,60,$3098.40,2023,enero,13
P-062,USA,Ropa,Oswaldo Lancaster,$51.64,60,$3098.40,2023,febrero,24
P-062,USA,Ropa,Skyla Broomfield,$51.64,22,$1136.08,2023,febrero,27
P-062,USA,Ropa,Skyla Pickering,$51.64,4,$206.56,2023,junio,6
P-062,USA,Ropa,Skyla Pickering,$51.64,65,$3356.60,2023,marzo,16
P-062,USA,Ropa,Skyla Pickering,$51.64,100,$5164.00,2023,enero,21
P-062,USA,Ropa,Skyla Pickering,$51.64,111,$5732.04,2023,junio,20
P-062,USA,Ropa,Tess Askew,$51.64,6,$309.84,2023,enero,20
P-062,USA,Ropa,Tess Askew,$51.64,44,$2272.16,2023,febrero,15
P-062,USA,Ropa,Tess Askew,$51.64,149,$7694.36,2023,enero,29
P-063,China,Electrónica,Adaline Cox,$73.43,21,$1542.03,2023,mayo,8
P-063,China,Electrónica,Dayton Dinsmor,$73.43,107,$7857.01,2023,junio,16
P-063,China,Electrónica,Dylan Ogilvie,$73.43,47,$3451.21,2023,abril,29
P-063,China,Electrónica,Dylan Ogilvie,$73.43,135,$9913.05,2023,enero,15
P-063,China,Electrónica,Jarrod Ives,$73.43,134,$9839.62,2023,mayo,11
P-063,China,Electrónica,Oliver Lundberg,$73.43,27,$1982.61,2023,marzo,30
P-063,China,Electrónica,Oswaldo Lancaster,$73.43,16,$1174.88,2023,enero,20
P-063,China,Electrónica,Oswaldo Lancaster,$73.43,36,$2643.48,2023,febrero,17
P-063,China,Electrónica,Skyla Pickering,$73.43,77,$5654.11,2023,abril,6
P-063,China,Electrónica,Tess Askew,$73.43,21,$1542.03,2023,mayo,23
P-063,Japón,Electrónica,Adaline Cox,$73.43,101,$7416.43,2023,mayo,5
P-063,Japón,Electrónica,Adaline Cox,$73.43,122,$8958.46,2023,enero,22
P-063,Japón,Electrónica,Jarrod Ives,$73.43,4,$293.72,2023,abril,22
P-063,Japón,Electrónica,Jarrod Ives,$73.43,93,$6828.99,2023,abril,23
P-063,Japón,Electrónica,Oliver Lundberg,$73.43,20,$1468.60,2023,enero,9
P-063,Japón,Electrónica,Oliver Lundberg,$73.43,86,$6314.98,2023,marzo,12
P-063,Japón,Electrónica,Oliver Lundberg,$73.43,121,$8885.03,2023,junio,30
P-063,Japón,Electrónica,Oswaldo Lancaster,$73.43,142,$10427.06,2023,enero,11
P-063,Japón,Electrónica,Oswaldo Lancaster,$73.43,145,$10647.35,2023,junio,23
P-063,Japón,Electrónica,Skyla Broomfield,$73.43,10,$734.30,2023,abril,16
P-063,Japón,Electrónica,Skyla Broomfield,$73.43,58,$4258.94,2023,mayo,23
P-063,Japón,Electrónica,Skyla Broomfield,$73.43,97,$7122.71,2023,junio,21
P-063,Japón,Electrónica,Trystan Clough,$73.43,119,$8738.17,2023,abril,15
P-063,Perú,Electrónica,Dayton Dinsmor,$73.43,11,$807.73,2023,abril,5
P-063,Perú,Electrónica,Dayton Dinsmor,$73.43,136,$9986.48,2023,abril,23
P-063,Perú,Electrónica,Dylan Ogilvie,$73.43,2,$146.86,2023,marzo,23
P-063,Perú,Electrónica,Dylan Ogilvie,$73.43,8,$587.44,2023,marzo,26
P-063,Perú,Electrónica,Dylan Ogilvie,$73.43,13,$954.59,2023,abril,3
P-063,Perú,Electrónica,Dylan Ogilvie,$73.43,70,$5140.10,2023,mayo,13
P-063,Perú,Electrónica,Dylan Ogilvie,$73.43,129,$9472.47,2023,abril,16
P-063,Perú,Electrónica,Jarrod Ives,$73.43,77,$5654.11,2023,enero,25
P-063,Perú,Electrónica,Oliver Lundberg,$73.43,31,$2276.33,2023,febrero,13
P-063,Perú,Electrónica,Oliver Lundberg,$73.43,96,$7049.28,2023,marzo,8
P-063,Perú,Electrónica,Oswaldo Lancaster,$73.43,103,$7563.29,2023,mayo,15
P-063,Perú,Electrónica,Skyla Broomfield,$73.43,114,$8371.02,2023,mayo,30
P-063,Perú,Electrónica,Skyla Broomfield,$73.43,124,$9105.32,2023,enero,10
P-063,Perú,Electrónica,Tess Askew,$73.43,40,$2937.20,2023,marzo,28
P-063,Perú,Electrónica,Tess Askew,$73.43,90,$6608.70,2023,marzo,10
P-063,Perú,Electrónica,Tess Askew,$73.43,99,$7269.57,2023,marzo,18
P-063,Perú,Electrónica,Trystan Clough,$73.43,30,$2202.90,2023,mayo,30
P-063,Perú,Electrónica,Trystan Clough,$73.43,107,$7857.01,2023,enero,7
P-063,USA, Electrónica,Dylan Ogilvie,$73.43,15,$1101.45,2023,enero,1
P-063,USA,Electrónica,Adaline Cox,$73.43,90,$6608.70,2023,abril,6
P-063,USA,Electrónica,Adaline Cox,$73.43,97,$7122.71,2023,marzo,14
P-063,USA,Electrónica,Adaline Cox,$73.43,137,$10059.91,2023,marzo,29
P-063,USA,Electrónica,Dayton Dinsmor,$73.43,24,$1762.32,2023,mayo,31
P-063,USA,Electrónica,Jarrod Ives,$73.43,91,$6682.13,2023,mayo,14
P-063,USA,Electrónica,Jarrod Ives,$73.43,145,$10647.35,2023,marzo,22
P-063,USA,Electrónica,Oliver Lundberg,$73.43,69,$5066.67,2023,marzo,27
P-063,USA,Electrónica,Oswaldo Lancaster,$73.43,7,$514.01,2023,enero,21
P-063,USA,Electrónica,Skyla Broomfield,$73.43,70,$5140.10,2023,marzo,15
P-063,USA,Electrónica,Skyla Pickering,$73.43,144,$10573.92,2023,mayo,17
P-063,USA,Electrónica,Tess Askew,$73.43,113,$8297.59,2023,mayo,15
P-063,USA,Electrónica,Trystan Clough,$73.43,8,$587.44,2023,mayo,1
P-063,USA,Electrónica,Trystan Clough,$73.43,18,$1321.74,2023,febrero,1
P-063,USA,Electrónica,Trystan Clough,$73.43,90,$6608.70,2023,febrero,24
P-064,China,Ropa,Adaline Cox,$54.30,82,$4452.60,2023,enero,22
P-064,China,Ropa,Dayton Dinsmor,$54.30,76,$4126.80,2023,febrero,28
P-064,China,Ropa,Jarrod Ives,$54.30,73,$3963.90,2023,junio,10
P-064,China,Ropa,Oliver Lundberg,$54.30,13,$705.90,2023,abril,12
P-064,China,Ropa,Oliver Lundberg,$54.30,15,$814.50,2023,febrero,5
P-064,China,Ropa,Oliver Lundberg,$54.30,77,$4181.10,2023,enero,14
P-064,China,Ropa,Oliver Lundberg,$54.30,141,$7656.30,2023,mayo,9
P-064,China,Ropa,Oswaldo Lancaster,$54.30,55,$2986.50,2023,junio,25
P-064,China,Ropa,Oswaldo Lancaster,$54.30,140,$7602.00,2023,junio,14
P-064,China,Ropa,Skyla Broomfield,$54.30,18,$977.40,2023,marzo,10
P-064,China,Ropa,Skyla Broomfield,$54.30,31,$1683.30,2023,abril,23
P-064,China,Ropa,Skyla Broomfield,$54.30,31,$1683.30,2023,mayo,27
P-064,China,Ropa,Skyla Broomfield,$54.30,110,$5973.00,2023,abril,7
P-064,China,Ropa,Skyla Pickering,$54.30,42,$2280.60,2023,febrero,22
P-064,China,Ropa,Tess Askew,$54.30,15,$814.50,2023,marzo,19
P-064,China,Ropa,Tess Askew,$54.30,126,$6841.80,2023,febrero,28
P-064,China,Ropa,Tess Askew,$54.30,135,$7330.50,2023,enero,5
P-064,Japón,Ropa,Dayton Dinsmor,$54.30,92,$4995.60,2023,marzo,5
P-064,Japón,Ropa,Dayton Dinsmor,$54.30,125,$6787.50,2023,mayo,4
P-064,Japón,Ropa,Dylan Ogilvie,$54.30,96,$5212.80,2023,febrero,21
P-064,Japón,Ropa,Jarrod Ives,$54.30,16,$868.80,2023,febrero,14
P-064,Japón,Ropa,Oliver Lundberg,$54.30,45,$2443.50,2023,abril,8
P-064,Japón,Ropa,Skyla Broomfield,$54.30,131,$7113.30,2023,junio,27
P-064,Japón,Ropa,Skyla Broomfield,$54.30,141,$7656.30,2023,febrero,16
P-064,Japón,Ropa,Skyla Pickering,$54.30,51,$2769.30,2023,mayo,15
P-064,Japón,Ropa,Skyla Pickering,$54.30,139,$7547.70,2023,enero,12
P-064,Japón,Ropa,Tess Askew,$54.30,94,$5104.20,2023,mayo,24
P-064,Japón,Ropa,Trystan Clough,$54.30,139,$7547.70,2023,marzo,10
P-064,Perú,Ropa,Dayton Dinsmor,$54.30,40,$2172.00,2023,febrero,27
P-064,Perú,Ropa,Dylan Ogilvie,$54.30,79,$4289.70,2023,marzo,10
P-064,Perú,Ropa,Dylan Ogilvie,$54.30,114,$6190.20,2023,junio,4
P-064,Perú,Ropa,Jarrod Ives,$54.30,67,$3638.10,2023,abril,11
P-064,Perú,Ropa,Jarrod Ives,$54.30,113,$6135.90,2023,mayo,13
P-064,Perú,Ropa,Jarrod Ives,$54.30,147,$7982.10,2023,abril,13
P-064,Perú,Ropa,Oliver Lundberg,$54.30,78,$4235.40,2023,junio,12
P-064,Perú,Ropa,Oswaldo Lancaster,$54.30,13,$705.90,2023,marzo,14
P-064,Perú,Ropa,Oswaldo Lancaster,$54.30,52,$2823.60,2023,enero,28
P-064,Perú,Ropa,Oswaldo Lancaster,$54.30,76,$4126.80,2023,marzo,1
P-064,Perú,Ropa,Skyla Broomfield,$54.30,4,$217.20,2023,junio,3
P-064,Perú,Ropa,Skyla Broomfield,$54.30,44,$2389.20,2023,mayo,10
P-064,Perú,Ropa,Skyla Broomfield,$54.30,68,$3692.40,2023,enero,21
P-064,Perú,Ropa,Skyla Pickering,$54.30,57,$3095.10,2023,junio,17
P-064,Perú,Ropa,Tess Askew,$54.30,22,$1194.60,2023,abril,26
P-064,Perú,Ropa,Tess Askew,$54.30,35,$1900.50,2023,junio,11
P-064,Perú,Ropa,Tess Askew,$54.30,124,$6733.20,2023,enero,12
P-064,Perú,Ropa,Trystan Clough,$54.30,17,$923.10,2023,marzo,11
P-064,Perú,Ropa,Trystan Clough,$54.30,87,$4724.10,2023,abril,15
P-064,Perú,Ropa,Trystan Clough,$54.30,113,$6135.90,2023,mayo,21
P-064,Perú,Ropa,Trystan Clough,$54.30,131,$7113.30,2023,enero,31
P-064,USA,Ropa,Adaline Cox,$54.30,32,$1737.60,2023,junio,12
P-064,USA,Ropa,Adaline Cox,$54.30,53,$2877.90,2023,enero,22
P-064,USA,Ropa,Dayton Dinsmor,$54.30,5,$271.50,2023,enero,7
P-064,USA,Ropa,Dayton Dinsmor,$54.30,52,$2823.60,2023,abril,11
P-064,USA,Ropa,Dayton Dinsmor,$54.30,73,$3963.90,2023,febrero,27
P-064,USA,Ropa,Dylan Ogilvie,$54.30,36,$1954.80,2023,marzo,25
P-064,USA,Ropa,Dylan Ogilvie,$54.30,144,$7819.20,2023,abril,1
P-064,USA,Ropa,Jarrod Ives,$54.30,10,$543.00,2023,mayo,22
P-064,USA,Ropa,Jarrod Ives,$54.30,26,$1411.80,2023,marzo,28
P-064,USA,Ropa,Jarrod Ives,$54.30,70,$3801.00,2023,enero,22
P-064,USA,Ropa,Jarrod Ives,$54.30,83,$4506.90,2023,abril,9
P-064,USA,Ropa,Jarrod Ives,$54.30,89,$4832.70,2023,abril,10
P-064,USA,Ropa,Oliver Lundberg,$54.30,89,$4832.70,2023,mayo,17
P-064,USA,Ropa,Oswaldo Lancaster,$54.30,76,$4126.80,2023,junio,24
P-064,USA,Ropa,Skyla Broomfield,$54.30,45,$2443.50,2023,mayo,23
P-064,USA,Ropa,Skyla Pickering,$54.30,19,$1031.70,2023,enero,25
P-064,USA,Ropa,Skyla Pickering,$54.30,62,$3366.60,2023,abril,4
P-064,USA,Ropa,Skyla Pickering,$54.30,145,$7873.50,2023,abril,4
P-064,USA,Ropa,Tess Askew,$54.30,61,$3312.30,2023,marzo,2
P-065,China,Bebidas,Adaline Cox,$64.47,74,$4770.78,2023,abril,2
P-065,China,Bebidas,Adaline Cox,$64.47,121,$7800.87,2023,enero,24
P-065,China,Bebidas,Dayton Dinsmor,$64.47,28,$1805.16,2023,enero,3
P-065,China,Bebidas,Dayton Dinsmor,$64.47,82,$5286.54,2023,mayo,1
P-065,China,Bebidas,Dayton Dinsmor,$64.47,107,$6898.29,2023,mayo,18
P-065,China,Bebidas,Dylan Ogilvie,$64.47,86,$5544.42,2023,enero,15
P-065,China,Bebidas,Oliver Lundberg,$64.47,149,$9606.03,2023,abril,7
P-065,China,Bebidas,Skyla Broomfield,$64.47,21,$1353.87,2023,junio,5
P-065,China,Bebidas,Skyla Pickering,$64.47,30,$1934.10,2023,enero,31
P-065,China,Bebidas,Skyla Pickering,$64.47,117,$7542.99,2023,enero,4
P-065,China,Bebidas,Skyla Pickering,$64.47,125,$8058.75,2023,mayo,30
P-065,China,Bebidas,Skyla Pickering,$64.47,136,$8767.92,2023,mayo,22
P-065,China,Bebidas,Skyla Pickering,$64.47,142,$9154.74,2023,mayo,13
P-065,China,Bebidas,Tess Askew,$64.47,108,$6962.76,2023,mayo,14
P-065,China,Bebidas,Trystan Clough,$64.47,29,$1869.63,2023,junio,22
P-065,Japón,Bebidas,Adaline Cox,$64.47,55,$3545.85,2023,marzo,8
P-065,Japón,Bebidas,Adaline Cox,$64.47,145,$9348.15,2023,febrero,18
P-065,Japón,Bebidas,Dayton Dinsmor,$64.47,91,$5866.77,2023,marzo,29
P-065,Japón,Bebidas,Dayton Dinsmor,$64.47,103,$6640.41,2023,enero,27
P-065,Japón,Bebidas,Dayton Dinsmor,$64.47,110,$7091.70,2023,abril,28
P-065,Japón,Bebidas,Dylan Ogilvie,$64.47,78,$5028.66,2023,marzo,9
P-065,Japón,Bebidas,Dylan Ogilvie,$64.47,98,$6318.06,2023,mayo,13
P-065,Japón,Bebidas,Oliver Lundberg,$64.47,38,$2449.86,2023,junio,28
P-065,Japón,Bebidas,Oliver Lundberg,$64.47,101,$6511.47,2023,enero,30
P-065,Japón,Bebidas,Oswaldo Lancaster,$64.47,60,$3868.20,2023,abril,22
P-065,Japón,Bebidas,Oswaldo Lancaster,$64.47,130,$8381.10,2023,febrero,11
P-065,Japón,Bebidas,Skyla Broomfield,$64.47,13,$838.11,2023,abril,10
P-065,Japón,Bebidas,Skyla Broomfield,$64.47,35,$2256.45,2023,abril,25
P-065,Japón,Bebidas,Skyla Broomfield,$64.47,70,$4512.90,2023,enero,5
P-065,Japón,Bebidas,Skyla Pickering,$64.47,130,$8381.10,2023,febrero,25
P-065,Japón,Bebidas,Tess Askew,$64.47,130,$8381.10,2023,febrero,25
P-065,Japón,Bebidas,Trystan Clough,$64.47,6,$386.82,2023,abril,10
P-065,Japón,Bebidas,Trystan Clough,$64.47,48,$3094.56,2023,junio,8
P-065,Japón,Bebidas,Trystan Clough,$64.47,69,$4448.43,2023,marzo,9
P-065,Perú,Bebidas,Adaline Cox,$64.47,3,$193.41,2023,junio,7
P-065,Perú,Bebidas,Dylan Ogilvie,$64.47,26,$1676.22,2023,enero,9
P-065,Perú,Bebidas,Dylan Ogilvie,$64.47,70,$4512.90,2023,febrero,1
P-065,Perú,Bebidas,Jarrod Ives,$64.47,24,$1547.28,2023,junio,1
P-065,Perú,Bebidas,Oliver Lundberg,$64.47,7,$451.29,2023,mayo,30
P-065,Perú,Bebidas,Oliver Lundberg,$64.47,60,$3868.20,2023,junio,7
P-065,Perú,Bebidas,Oswaldo Lancaster,$64.47,17,$1095.99,2023,abril,17
P-065,Perú,Bebidas,Oswaldo Lancaster,$64.47,33,$2127.51,2023,febrero,10
P-065,Perú,Bebidas,Oswaldo Lancaster,$64.47,99,$6382.53,2023,mayo,7
P-065,Perú,Bebidas,Skyla Broomfield,$64.47,7,$451.29,2023,abril,14
P-065,Perú,Bebidas,Skyla Broomfield,$64.47,49,$3159.03,2023,abril,20
P-065,Perú,Bebidas,Skyla Broomfield,$64.47,67,$4319.49,2023,enero,9
P-065,Perú,Bebidas,Skyla Pickering,$64.47,48,$3094.56,2023,enero,28
P-065,Perú,Bebidas,Skyla Pickering,$64.47,53,$3416.91,2023,enero,29
P-065,Perú,Bebidas,Tess Askew,$64.47,66,$4255.02,2023,marzo,30
P-065,Perú,Bebidas,Trystan Clough,$64.47,59,$3803.73,2023,mayo,18
P-065,USA,Bebidas,Adaline Cox,$64.47,59,$3803.73,2023,junio,21
P-065,USA,Bebidas,Adaline Cox,$64.47,99,$6382.53,2023,junio,26
P-065,USA,Bebidas,Adaline Cox,$64.47,132,$8510.04,2023,febrero,27
P-065,USA,Bebidas,Dayton Dinsmor,$64.47,57,$3674.79,2023,febrero,23
P-065,USA,Bebidas,Oliver Lundberg,$64.47,14,$902.58,2023,febrero,16
P-065,USA,Bebidas,Oliver Lundberg,$64.47,94,$6060.18,2023,junio,27
P-065,USA,Bebidas,Oliver Lundberg,$64.47,126,$8123.22,2023,febrero,18
P-065,USA,Bebidas,Oliver Lundberg,$64.47,127,$8187.69,2023,marzo,5
P-065,USA,Bebidas,Oliver Lundberg,$64.47,134,$8638.98,2023,marzo,19
P-065,USA,Bebidas,Oswaldo Lancaster,$64.47,19,$1224.93,2023,marzo,11
P-065,USA,Bebidas,Oswaldo Lancaster,$64.47,134,$8638.98,2023,enero,11
P-065,USA,Bebidas,Skyla Broomfield,$64.47,31,$1998.57,2023,enero,27
P-065,USA,Bebidas,Skyla Broomfield,$64.47,42,$2707.74,2023,febrero,3
P-065,USA,Bebidas,Trystan Clough,$64.47,108,$6962.76,2023,marzo,10
P-066,China,Bebidas,Adaline Cox,$23.33,26,$606.58,2023,junio,13
P-066,China,Bebidas,Adaline Cox,$23.33,79,$1843.07,2023,enero,16
P-066,China,Bebidas,Adaline Cox,$23.33,81,$1889.73,2023,febrero,25
P-066,China,Bebidas,Adaline Cox,$23.33,108,$2519.64,2023,junio,22
P-066,China,Bebidas,Adaline Cox,$23.33,131,$3056.23,2023,marzo,3
P-066,China,Bebidas,Dayton Dinsmor,$23.33,31,$723.23,2023,marzo,27
P-066,China,Bebidas,Dylan Ogilvie,$23.33,53,$1236.49,2023,abril,23
P-066,China,Bebidas,Jarrod Ives,$23.33,3,$69.99,2023,mayo,18
P-066,China,Bebidas,Oliver Lundberg,$23.33,6,$139.98,2023,enero,1
P-066,China,Bebidas,Oliver Lundberg,$23.33,72,$1679.76,2023,mayo,17
P-066,China,Bebidas,Oliver Lundberg,$23.33,143,$3336.19,2023,febrero,6
P-066,China,Bebidas,Skyla Broomfield,$23.33,108,$2519.64,2023,junio,17
P-066,China,Bebidas,Skyla Broomfield,$23.33,133,$3102.89,2023,mayo,10
P-066,China,Bebidas,Skyla Pickering,$23.33,22,$513.26,2023,enero,9
P-066,China,Bebidas,Skyla Pickering,$23.33,42,$979.86,2023,febrero,14
P-066,China,Bebidas,Tess Askew,$23.33,55,$1283.15,2023,mayo,5
P-066,China,Bebidas,Tess Askew,$23.33,70,$1633.10,2023,enero,10
P-066,China,Bebidas,Tess Askew,$23.33,137,$3196.21,2023,mayo,10
P-066,China,Bebidas,Trystan Clough,$23.33,46,$1073.18,2023,mayo,20
P-066,Japón,Bebidas,Adaline Cox,$23.33,26,$606.58,2023,abril,22
P-066,Japón,Bebidas,Dayton Dinsmor,$23.33,30,$699.90,2023,mayo,10
P-066,Japón,Bebidas,Jarrod Ives,$23.33,54,$1259.82,2023,junio,29
P-066,Japón,Bebidas,Oliver Lundberg,$23.33,4,$93.32,2023,febrero,24
P-066,Japón,Bebidas,Oliver Lundberg,$23.33,35,$816.55,2023,marzo,28
P-066,Japón,Bebidas,Oliver Lundberg,$23.33,126,$2939.58,2023,marzo,17
P-066,Japón,Bebidas,Oliver Lundberg,$23.33,137,$3196.21,2023,junio,23
P-066,Japón,Bebidas,Oswaldo Lancaster,$23.33,64,$1493.12,2023,junio,7
P-066,Japón,Bebidas,Oswaldo Lancaster,$23.33,96,$2239.68,2023,junio,15
P-066,Japón,Bebidas,Skyla Broomfield,$23.33,81,$1889.73,2023,febrero,24
P-066,Japón,Bebidas,Skyla Broomfield,$23.33,84,$1959.72,2023,marzo,18
P-066,Japón,Bebidas,Skyla Broomfield,$23.33,128,$2986.24,2023,junio,19
P-066,Japón,Bebidas,Tess Askew,$23.33,144,$3359.52,2023,marzo,26
P-066,Perú,Bebidas,Adaline Cox,$23.33,90,$2099.70,2023,enero,6
P-066,Perú,Bebidas,Adaline Cox,$23.33,129,$3009.57,2023,abril,9
P-066,Perú,Bebidas,Dayton Dinsmor,$23.33,6,$139.98,2023,marzo,29
P-066,Perú,Bebidas,Dayton Dinsmor,$23.33,37,$863.21,2023,mayo,25
P-066,Perú,Bebidas,Dylan Ogilvie,$23.33,63,$1469.79,2023,enero,27
P-066,Perú,Bebidas,Dylan Ogilvie,$23.33,136,$3172.88,2023,febrero,1
P-066,Perú,Bebidas,Jarrod Ives,$23.33,131,$3056.23,2023,febrero,24
P-066,Perú,Bebidas,Jarrod Ives,$23.33,139,$3242.87,2023,febrero,9
P-066,Perú,Bebidas,Oswaldo Lancaster,$23.33,29,$676.57,2023,enero,13
P-066,Perú,Bebidas,Oswaldo Lancaster,$23.33,87,$2029.71,2023,febrero,12
P-066,Perú,Bebidas,Oswaldo Lancaster,$23.33,131,$3056.23,2023,mayo,15
P-066,Perú,Bebidas,Skyla Broomfield,$23.33,111,$2589.63,2023,abril,23
P-066,Perú,Bebidas,Skyla Broomfield,$23.33,133,$3102.89,2023,abril,13
P-066,Perú,Bebidas,Skyla Pickering,$23.33,148,$3452.84,2023,febrero,25
P-066,Perú,Bebidas,Tess Askew,$23.33,21,$489.93,2023,febrero,6
P-066,Perú,Bebidas,Trystan Clough,$23.33,2,$46.66,2023,marzo,1
P-066,Perú,Bebidas,Trystan Clough,$23.33,19,$443.27,2023,marzo,29
P-066,Perú,Bebidas,Trystan Clough,$23.33,25,$583.25,2023,mayo,16
P-066,Perú,Bebidas,Trystan Clough,$23.33,43,$1003.19,2023,junio,13
P-066,Perú,Bebidas,Trystan Clough,$23.33,149,$3476.17,2023,marzo,17
P-066,USA,Bebidas,Adaline Cox,$23.33,44,$1026.52,2023,abril,24
P-066,USA,Bebidas,Adaline Cox,$23.33,125,$2916.25,2023,junio,3
P-066,USA,Bebidas,Adaline Cox,$23.33,137,$3196.21,2023,abril,23
P-066,USA,Bebidas,Adaline Cox,$23.33,143,$3336.19,2023,febrero,17
P-066,USA,Bebidas,Jarrod Ives,$23.33,78,$1819.74,2023,febrero,10
P-066,USA,Bebidas,Oswaldo Lancaster,$23.33,122,$2846.26,2023,enero,21
P-066,USA,Bebidas,Skyla Pickering,$23.33,7,$163.31,2023,abril,29
P-066,USA,Bebidas,Tess Askew,$23.33,21,$489.93,2023,junio,30
P-066,USA,Bebidas,Tess Askew,$23.33,31,$723.23,2023,abril,22
P-066,USA,Bebidas,Tess Askew,$23.33,77,$1796.41,2023,junio,14
P-067,China,Ropa,Adaline Cox,$137.27,65,$8922.55,2023,mayo,8
P-067,China,Ropa,Adaline Cox,$137.27,74,$10157.98,2023,enero,16
P-067,China,Ropa,Dayton Dinsmor,$137.27,20,$2745.40,2023,mayo,6
P-067,China,Ropa,Dayton Dinsmor,$137.27,116,$15923.32,2023,mayo,27
P-067,China,Ropa,Jarrod Ives,$137.27,5,$686.35,2023,abril,4
